,Theta/Phi,Loss,Accuracy
1163,0.7435897435897436,0.07692307692307693,14.3675
1164,0.7435897435897436,0.10256410256410256,12.36
1165,0.7435897435897436,0.1282051282051282,12.02
1166,0.7435897435897436,0.15384615384615385,13.48
1167,0.7435897435897436,0.1794871794871795,11.8675
1168,0.7435897435897436,0.20512820512820512,11.8575
1169,0.7435897435897436,0.23076923076923075,12.005
1170,0.7435897435897436,0.2564102564102564,14.67
1171,0.7435897435897436,0.28205128205128205,13.7625
1172,0.7435897435897436,0.3076923076923077,12.1925
1173,0.7435897435897436,0.3333333333333333,14.1625
1174,0.7435897435897436,0.358974358974359,13.3275
1175,0.7435897435897436,0.3846153846153846,14.245
1176,0.7435897435897436,0.41025641025641024,12.7525
1177,0.7435897435897436,0.4358974358974359,11.865
1178,0.7435897435897436,0.4615384615384615,12.95
1179,0.7435897435897436,0.48717948717948717,13.7125
1180,0.7435897435897436,0.5128205128205128,14.17
1181,0.7435897435897436,0.5384615384615384,12.745
1182,0.7435897435897436,0.5641025641025641,14.12
1183,0.7435897435897436,0.5897435897435898,14.5975
1184,0.7435897435897436,0.6153846153846154,13.6175
1185,0.7435897435897436,0.641025641025641,12.65
1186,0.7435897435897436,0.6666666666666666,11.5375
1187,0.7435897435897436,0.6923076923076923,15.0525
1188,0.7435897435897436,0.717948717948718,14.035
1189,0.7435897435897436,0.7435897435897436,13.1675
1190,0.7435897435897436,0.7692307692307692,13.0375
1191,0.7435897435897436,0.7948717948717948,13.12
1192,0.7435897435897436,0.8205128205128205,11.5575
1193,0.7435897435897436,0.8461538461538461,13.225
1194,0.7435897435897436,0.8717948717948718,13.73
1195,0.7435897435897436,0.8974358974358974,13.97
1196,0.7435897435897436,0.923076923076923,11.3075
1197,0.7435897435897436,0.9487179487179487,12.6875
1198,0.7435897435897436,0.9743589743589743,11.7275
1199,0.7435897435897436,1.0,13.895
1200,0.7692307692307692,0.0,13.9
1201,0.7692307692307692,0.02564102564102564,15.61
1202,0.7692307692307692,0.05128205128205128,12.3
1203,0.7692307692307692,0.07692307692307693,14.04
1204,0.7692307692307692,0.10256410256410256,12.995
1205,0.7692307692307692,0.1282051282051282,12.085
1206,0.7692307692307692,0.15384615384615385,15.375
1207,0.7692307692307692,0.1794871794871795,12.5875
1208,0.7692307692307692,0.20512820512820512,12.3325
1209,0.7692307692307692,0.23076923076923075,13.7325
1210,0.7692307692307692,0.2564102564102564,13.3
1211,0.7692307692307692,0.28205128205128205,13.3825
1212,0.7692307692307692,0.3076923076923077,12.7375
1213,0.7692307692307692,0.3333333333333333,12.1425
1214,0.7692307692307692,0.358974358974359,13.43
1215,0.7692307692307692,0.3846153846153846,11.6925
1216,0.7692307692307692,0.41025641025641024,12.3475
1217,0.7692307692307692,0.4358974358974359,12.3275
1218,0.7692307692307692,0.4615384615384615,13.725
1219,0.7692307692307692,0.48717948717948717,13.845
1220,0.7692307692307692,0.5128205128205128,14.3375
1221,0.7692307692307692,0.5384615384615384,13.1225
1222,0.7692307692307692,0.5641025641025641,14.4075
1223,0.7692307692307692,0.5897435897435898,12.6675
1224,0.7692307692307692,0.6153846153846154,12.345
1225,0.7692307692307692,0.641025641025641,11.71
1226,0.7692307692307692,0.6666666666666666,11.6875
1227,0.7692307692307692,0.6923076923076923,14.1725
1228,0.7692307692307692,0.717948717948718,13.33
1229,0.7692307692307692,0.7435897435897436,12.7525
1230,0.7692307692307692,0.7692307692307692,12.0875
1231,0.7692307692307692,0.7948717948717948,13.1625
1232,0.7692307692307692,0.8205128205128205,13.6875
1233,0.7692307692307692,0.8461538461538461,12.7725
1234,0.7692307692307692,0.8717948717948718,12.655
1235,0.7692307692307692,0.8974358974358974,13.3575
1236,0.7692307692307692,0.923076923076923,14.2125
1237,0.7692307692307692,0.9487179487179487,13.385
1238,0.7692307692307692,0.9743589743589743,13.3525
1239,0.7692307692307692,1.0,11.31
1240,0.7948717948717948,0.0,13.245
1241,0.7948717948717948,0.02564102564102564,11.755
1242,0.7948717948717948,0.05128205128205128,13.0875
1243,0.7948717948717948,0.07692307692307693,12.6975
1244,0.7948717948717948,0.10256410256410256,14.02
1245,0.7948717948717948,0.1282051282051282,12.77
1246,0.7948717948717948,0.15384615384615385,12.0725
1247,0.7948717948717948,0.1794871794871795,12.6275
1248,0.7948717948717948,0.20512820512820512,11.425
1249,0.7948717948717948,0.23076923076923075,13.5225
1250,0.7948717948717948,0.2564102564102564,13.35
1251,0.7948717948717948,0.28205128205128205,12.9725
1252,0.7948717948717948,0.3076923076923077,13.6875
1253,0.7948717948717948,0.3333333333333333,14.295
1254,0.7948717948717948,0.358974358974359,13.1775
1255,0.7948717948717948,0.3846153846153846,11.73
1256,0.7948717948717948,0.41025641025641024,13.31
1257,0.7948717948717948,0.4358974358974359,12.7325
1258,0.7948717948717948,0.4615384615384615,13.5625
1259,0.7948717948717948,0.48717948717948717,12.5025
1260,0.7948717948717948,0.5128205128205128,14.9875
1261,0.7948717948717948,0.5384615384615384,13.6525
1262,0.7948717948717948,0.5641025641025641,13.4275
1263,0.7948717948717948,0.5897435897435898,12.2475
1264,0.7948717948717948,0.6153846153846154,13.2375
1265,0.7948717948717948,0.641025641025641,12.84
1266,0.7948717948717948,0.6666666666666666,13.3225
1267,0.7948717948717948,0.6923076923076923,13.08
1268,0.7948717948717948,0.717948717948718,13.0575
1269,0.7948717948717948,0.7435897435897436,13.4325
1270,0.7948717948717948,0.7692307692307692,13.3975
1271,0.7948717948717948,0.7948717948717948,11.845
1272,0.7948717948717948,0.8205128205128205,13.235
1273,0.7948717948717948,0.8461538461538461,12.4575
1274,0.7948717948717948,0.8717948717948718,11.8975
1275,0.7948717948717948,0.8974358974358974,11.6125
1276,0.7948717948717948,0.923076923076923,12.08
1277,0.7948717948717948,0.9487179487179487,13.05
1278,0.7948717948717948,0.9743589743589743,11.13
1279,0.7948717948717948,1.0,12.0775
1280,0.8205128205128205,0.0,13.2875
1281,0.8205128205128205,0.02564102564102564,12.78
1282,0.8205128205128205,0.05128205128205128,12.795
1283,0.8205128205128205,0.07692307692307693,13.6175
1284,0.8205128205128205,0.10256410256410256,14.1925
1285,0.8205128205128205,0.1282051282051282,12.315
1286,0.8205128205128205,0.15384615384615385,13.38
1287,0.8205128205128205,0.1794871794871795,11.1075
1288,0.8205128205128205,0.20512820512820512,12.495
1289,0.8205128205128205,0.23076923076923075,12.43
1290,0.8205128205128205,0.2564102564102564,12.175
1291,0.8205128205128205,0.28205128205128205,11.755
1292,0.8205128205128205,0.3076923076923077,12.785
1293,0.8205128205128205,0.3333333333333333,13.27
1294,0.8205128205128205,0.358974358974359,12.0975
1295,0.8205128205128205,0.3846153846153846,14.215
1296,0.8205128205128205,0.41025641025641024,14.26
1297,0.8205128205128205,0.4358974358974359,13.77
1298,0.8205128205128205,0.4615384615384615,13.89
1299,0.8205128205128205,0.48717948717948717,12.565
1300,0.8205128205128205,0.5128205128205128,11.7875
1301,0.8205128205128205,0.5384615384615384,12.2075
1302,0.8205128205128205,0.5641025641025641,14.345
1303,0.8205128205128205,0.5897435897435898,11.9775
1304,0.8205128205128205,0.6153846153846154,13.125
1305,0.8205128205128205,0.641025641025641,12.9825
1306,0.8205128205128205,0.6666666666666666,11.1
1307,0.8205128205128205,0.6923076923076923,13.205
1308,0.8205128205128205,0.717948717948718,15.31
1309,0.8205128205128205,0.7435897435897436,13.8625
1310,0.8205128205128205,0.7692307692307692,12.02
1311,0.8205128205128205,0.7948717948717948,12.855
1312,0.8205128205128205,0.8205128205128205,10.76
1313,0.8205128205128205,0.8461538461538461,11.305
1314,0.8205128205128205,0.8717948717948718,11.0875
1315,0.8205128205128205,0.8974358974358974,14.87
1316,0.8205128205128205,0.923076923076923,12.535
1317,0.8205128205128205,0.9487179487179487,13.3875
1318,0.8205128205128205,0.9743589743589743,12.235
1319,0.8205128205128205,1.0,12.8825
1320,0.8461538461538461,0.0,12.9725
1321,0.8461538461538461,0.02564102564102564,11.9025
1322,0.8461538461538461,0.05128205128205128,12.0425
1323,0.8461538461538461,0.07692307692307693,11.73
1324,0.8461538461538461,0.10256410256410256,12.0625
1325,0.8461538461538461,0.1282051282051282,14.805
1326,0.8461538461538461,0.15384615384615385,10.815
1327,0.8461538461538461,0.1794871794871795,10.6375
1328,0.8461538461538461,0.20512820512820512,11.9625
1329,0.8461538461538461,0.23076923076923075,12.4725
1330,0.8461538461538461,0.2564102564102564,12.905
1331,0.8461538461538461,0.28205128205128205,13.425
1332,0.8461538461538461,0.3076923076923077,11.9125
1333,0.8461538461538461,0.3333333333333333,12.8025
1334,0.8461538461538461,0.358974358974359,13.4325
1335,0.8461538461538461,0.3846153846153846,12.035
1336,0.8461538461538461,0.41025641025641024,13.93
1337,0.8461538461538461,0.4358974358974359,12.545
1338,0.8461538461538461,0.4615384615384615,12.335
1339,0.8461538461538461,0.48717948717948717,12.94
1340,0.8461538461538461,0.5128205128205128,11.075
1341,0.8461538461538461,0.5384615384615384,12.735
1342,0.8461538461538461,0.5641025641025641,11.235
1343,0.8461538461538461,0.5897435897435898,12.76
1344,0.8461538461538461,0.6153846153846154,12.8675
1345,0.8461538461538461,0.641025641025641,12.485
1346,0.8461538461538461,0.6666666666666666,12.6175
1347,0.8461538461538461,0.6923076923076923,11.4875
1348,0.8461538461538461,0.717948717948718,12.585
1349,0.8461538461538461,0.7435897435897436,12.0325
1350,0.8461538461538461,0.7692307692307692,12.8975
1351,0.8461538461538461,0.7948717948717948,12.1075
1352,0.8461538461538461,0.8205128205128205,12.5225
1353,0.8461538461538461,0.8461538461538461,12.8075
1354,0.8461538461538461,0.8717948717948718,11.93
1355,0.8461538461538461,0.8974358974358974,10.9925
1356,0.8461538461538461,0.923076923076923,12.495
1357,0.8461538461538461,0.9487179487179487,11.255
1358,0.8461538461538461,0.9743589743589743,10.5925
1359,0.8461538461538461,1.0,13.0625
1360,0.8717948717948718,0.0,12.09
1361,0.8717948717948718,0.02564102564102564,11.2475
1362,0.8717948717948718,0.05128205128205128,13.7225
1363,0.8717948717948718,0.07692307692307693,12.1275
1364,0.8717948717948718,0.10256410256410256,13.2025
1365,0.8717948717948718,0.1282051282051282,11.3525
1366,0.8717948717948718,0.15384615384615385,11.4725
1367,0.8717948717948718,0.1794871794871795,14.625
1368,0.8717948717948718,0.20512820512820512,13.235
1369,0.8717948717948718,0.23076923076923075,13.0875
1370,0.8717948717948718,0.2564102564102564,12.7175
1371,0.8717948717948718,0.28205128205128205,12.0925
1372,0.8717948717948718,0.3076923076923077,13.2325
1373,0.8717948717948718,0.3333333333333333,11.675
1374,0.8717948717948718,0.358974358974359,11.3875
1375,0.8717948717948718,0.3846153846153846,11.2775
1376,0.8717948717948718,0.41025641025641024,12.3925
1377,0.8717948717948718,0.4358974358974359,13.1525
1378,0.8717948717948718,0.4615384615384615,12.235
1379,0.8717948717948718,0.48717948717948717,11.5675
1380,0.8717948717948718,0.5128205128205128,11.365
1381,0.8717948717948718,0.5384615384615384,12.1475
1382,0.8717948717948718,0.5641025641025641,12.23
1383,0.8717948717948718,0.5897435897435898,11.025
1384,0.8717948717948718,0.6153846153846154,10.6075
1385,0.8717948717948718,0.641025641025641,11.875
1386,0.8717948717948718,0.6666666666666666,11.6775
1387,0.8717948717948718,0.6923076923076923,12.435
1388,0.8717948717948718,0.717948717948718,11.7425
1389,0.8717948717948718,0.7435897435897436,12.4925
1390,0.8717948717948718,0.7692307692307692,14.51
1391,0.8717948717948718,0.7948717948717948,11.0825
1392,0.8717948717948718,0.8205128205128205,13.635
1393,0.8717948717948718,0.8461538461538461,10.7225
1394,0.8717948717948718,0.8717948717948718,12.2925
1395,0.8717948717948718,0.8974358974358974,11.51
1396,0.8717948717948718,0.923076923076923,11.5975
1397,0.8717948717948718,0.9487179487179487,11.7475
1398,0.8717948717948718,0.9743589743589743,10.7025
1399,0.8717948717948718,1.0,11.62
1400,0.8974358974358974,0.0,13.865
1401,0.8974358974358974,0.02564102564102564,10.205
1402,0.8974358974358974,0.05128205128205128,10.0875
1403,0.8974358974358974,0.07692307692307693,10.32
1404,0.8974358974358974,0.10256410256410256,10.405
1405,0.8974358974358974,0.1282051282051282,10.85
1406,0.8974358974358974,0.15384615384615385,12.42
1407,0.8974358974358974,0.1794871794871795,11.635
1408,0.8974358974358974,0.20512820512820512,12.43
1409,0.8974358974358974,0.23076923076923075,11.41
1410,0.8974358974358974,0.2564102564102564,9.7825
1411,0.8974358974358974,0.28205128205128205,11.755
1412,0.8974358974358974,0.3076923076923077,13.865
1413,0.8974358974358974,0.3333333333333333,11.2625
1414,0.8974358974358974,0.358974358974359,11.12
1415,0.8974358974358974,0.3846153846153846,12.73
1416,0.8974358974358974,0.41025641025641024,12.26
1417,0.8974358974358974,0.4358974358974359,13.41
1418,0.8974358974358974,0.4615384615384615,11.3075
1419,0.8974358974358974,0.48717948717948717,11.25
1420,0.8974358974358974,0.5128205128205128,12.03
1421,0.8974358974358974,0.5384615384615384,12.795
1422,0.8974358974358974,0.5641025641025641,10.7675
1423,0.8974358974358974,0.5897435897435898,11.9525
1424,0.8974358974358974,0.6153846153846154,12.1775
1425,0.8974358974358974,0.641025641025641,12.9175
1426,0.8974358974358974,0.6666666666666666,11.9825
1427,0.8974358974358974,0.6923076923076923,11.2775
1428,0.8974358974358974,0.717948717948718,11.505
1429,0.8974358974358974,0.7435897435897436,11.0525
1430,0.8974358974358974,0.7692307692307692,11.745
1431,0.8974358974358974,0.7948717948717948,12.72
1432,0.8974358974358974,0.8205128205128205,10.86
1433,0.8974358974358974,0.8461538461538461,12.1575
1434,0.8974358974358974,0.8717948717948718,13.395
1435,0.8974358974358974,0.8974358974358974,11.1925
1436,0.8974358974358974,0.923076923076923,11.2275
1437,0.8974358974358974,0.9487179487179487,12.0525
1438,0.8974358974358974,0.9743589743589743,11.3275
1439,0.8974358974358974,1.0,11.4175
1440,0.923076923076923,0.0,12.9975
1441,0.923076923076923,0.02564102564102564,12.395
1442,0.923076923076923,0.05128205128205128,12.515
1443,0.923076923076923,0.07692307692307693,11.6175
1444,0.923076923076923,0.10256410256410256,12.65
1445,0.923076923076923,0.1282051282051282,12.44
1446,0.923076923076923,0.15384615384615385,11.875
1447,0.923076923076923,0.1794871794871795,13.15
1448,0.923076923076923,0.20512820512820512,10.705
1449,0.923076923076923,0.23076923076923075,12.0375
1450,0.923076923076923,0.2564102564102564,11.2525
1451,0.923076923076923,0.28205128205128205,12.59
1452,0.923076923076923,0.3076923076923077,12.34
1453,0.923076923076923,0.3333333333333333,13.89
1454,0.923076923076923,0.358974358974359,11.92
1455,0.923076923076923,0.3846153846153846,12.535
1456,0.923076923076923,0.41025641025641024,13.0
1457,0.923076923076923,0.4358974358974359,10.48
1458,0.923076923076923,0.4615384615384615,12.6075
1459,0.923076923076923,0.48717948717948717,11.7575
1460,0.923076923076923,0.5128205128205128,12.69
1461,0.923076923076923,0.5384615384615384,12.595
1462,0.923076923076923,0.5641025641025641,11.6725
1463,0.923076923076923,0.5897435897435898,12.9275
1464,0.923076923076923,0.6153846153846154,11.8275
1465,0.923076923076923,0.641025641025641,11.15
1466,0.923076923076923,0.6666666666666666,11.7475
1467,0.923076923076923,0.6923076923076923,12.735
1468,0.923076923076923,0.717948717948718,12.8075
1469,0.923076923076923,0.7435897435897436,11.3875
1470,0.923076923076923,0.7692307692307692,10.285
1471,0.923076923076923,0.7948717948717948,12.9525
1472,0.923076923076923,0.8205128205128205,11.3175
1473,0.923076923076923,0.8461538461538461,12.1225
1474,0.923076923076923,0.8717948717948718,10.275
1475,0.923076923076923,0.8974358974358974,12.37
1476,0.923076923076923,0.923076923076923,11.4725
1477,0.923076923076923,0.9487179487179487,11.505
1478,0.923076923076923,0.9743589743589743,10.765
1479,0.923076923076923,1.0,13.21
1480,0.9487179487179487,0.0,12.67
1481,0.9487179487179487,0.02564102564102564,11.51
1482,0.9487179487179487,0.05128205128205128,12.75
1483,0.9487179487179487,0.07692307692307693,11.9775
1484,0.9487179487179487,0.10256410256410256,10.8925
1485,0.9487179487179487,0.1282051282051282,10.935
1486,0.9487179487179487,0.15384615384615385,12.6825
1487,0.9487179487179487,0.1794871794871795,11.265
1488,0.9487179487179487,0.20512820512820512,11.4375
1489,0.9487179487179487,0.23076923076923075,11.9575
1490,0.9487179487179487,0.2564102564102564,12.075
1491,0.9487179487179487,0.28205128205128205,12.425
1492,0.9487179487179487,0.3076923076923077,11.3
1493,0.9487179487179487,0.3333333333333333,12.7425
1494,0.9487179487179487,0.358974358974359,11.7075
1495,0.9487179487179487,0.3846153846153846,10.7025
1496,0.9487179487179487,0.41025641025641024,12.9425
1497,0.9487179487179487,0.4358974358974359,12.875
1498,0.9487179487179487,0.4615384615384615,11.4
1499,0.9487179487179487,0.48717948717948717,10.3625
1500,0.9487179487179487,0.5128205128205128,11.195
1501,0.9487179487179487,0.5384615384615384,12.705
1502,0.9487179487179487,0.5641025641025641,11.4275
1503,0.9487179487179487,0.5897435897435898,9.485
1504,0.9487179487179487,0.6153846153846154,11.745
1505,0.9487179487179487,0.641025641025641,9.5525
1506,0.9487179487179487,0.6666666666666666,12.18
1507,0.9487179487179487,0.6923076923076923,12.5475
1508,0.9487179487179487,0.717948717948718,11.8025
1509,0.9487179487179487,0.7435897435897436,11.375
1510,0.9487179487179487,0.7692307692307692,12.595
1511,0.9487179487179487,0.7948717948717948,11.2475
1512,0.9487179487179487,0.8205128205128205,13.2225
1513,0.9487179487179487,0.8461538461538461,12.975
1514,0.9487179487179487,0.8717948717948718,12.695
1515,0.9487179487179487,0.8974358974358974,12.4925
1516,0.9487179487179487,0.923076923076923,11.6675
1517,0.9487179487179487,0.9487179487179487,11.7075
1518,0.9487179487179487,0.9743589743589743,11.53
1519,0.9487179487179487,1.0,12.015
1520,0.9743589743589743,0.0,11.6975
1521,0.9743589743589743,0.02564102564102564,11.495
1522,0.9743589743589743,0.05128205128205128,11.6275
1523,0.9743589743589743,0.07692307692307693,11.2925
1524,0.9743589743589743,0.10256410256410256,10.7925
1525,0.9743589743589743,0.1282051282051282,12.215
1526,0.9743589743589743,0.15384615384615385,12.0125
1527,0.9743589743589743,0.1794871794871795,11.135
1528,0.9743589743589743,0.20512820512820512,10.9225
1529,0.9743589743589743,0.23076923076923075,10.875
1530,0.9743589743589743,0.2564102564102564,12.83
1531,0.9743589743589743,0.28205128205128205,11.0175
1532,0.9743589743589743,0.3076923076923077,11.8575
1533,0.9743589743589743,0.3333333333333333,9.5975
1534,0.9743589743589743,0.358974358974359,11.785
1535,0.9743589743589743,0.3846153846153846,11.8925
1536,0.9743589743589743,0.41025641025641024,12.0225
1537,0.9743589743589743,0.4358974358974359,12.655
1538,0.9743589743589743,0.4615384615384615,10.8775
1539,0.9743589743589743,0.48717948717948717,11.1875
1540,0.9743589743589743,0.5128205128205128,11.6875
1541,0.9743589743589743,0.5384615384615384,11.6625
1542,0.9743589743589743,0.5641025641025641,10.7425
1543,0.9743589743589743,0.5897435897435898,11.665
1544,0.9743589743589743,0.6153846153846154,12.6325
1545,0.9743589743589743,0.641025641025641,10.91
1546,0.9743589743589743,0.6666666666666666,11.21
1547,0.9743589743589743,0.6923076923076923,12.285
1548,0.9743589743589743,0.717948717948718,10.6575
1549,0.9743589743589743,0.7435897435897436,11.645
1550,0.9743589743589743,0.7692307692307692,10.7475
1551,0.9743589743589743,0.7948717948717948,11.645
1552,0.9743589743589743,0.8205128205128205,10.945
1553,0.9743589743589743,0.8461538461538461,12.1275
1554,0.9743589743589743,0.8717948717948718,10.3125
1555,0.9743589743589743,0.8974358974358974,11.2875
1556,0.9743589743589743,0.923076923076923,10.5275
1557,0.9743589743589743,0.9487179487179487,11.245
1558,0.9743589743589743,0.9743589743589743,10.625
1559,0.9743589743589743,1.0,10.4925
1560,1.0,0.0,10.8375
1561,1.0,0.02564102564102564,12.905
1562,1.0,0.05128205128205128,11.7
1563,1.0,0.07692307692307693,12.4825
1564,1.0,0.10256410256410256,12.31
1565,1.0,0.1282051282051282,11.4325
1566,1.0,0.15384615384615385,11.49
1567,1.0,0.1794871794871795,11.0925
1568,1.0,0.20512820512820512,11.6025
1569,1.0,0.23076923076923075,13.4275
1570,1.0,0.2564102564102564,10.69
1571,1.0,0.28205128205128205,11.455
1572,1.0,0.3076923076923077,11.85
1573,1.0,0.3333333333333333,10.425
1574,1.0,0.358974358974359,11.59
1575,1.0,0.3846153846153846,12.1675
1576,1.0,0.41025641025641024,9.5025
1577,1.0,0.4358974358974359,11.1875
1578,1.0,0.4615384615384615,11.0075
1579,1.0,0.48717948717948717,11.8625
1580,1.0,0.5128205128205128,9.9425
1581,1.0,0.5384615384615384,12.855
1582,1.0,0.5641025641025641,12.645
1583,1.0,0.5897435897435898,11.785
1584,1.0,0.6153846153846154,10.8225
1585,1.0,0.641025641025641,11.035
1586,1.0,0.6666666666666666,12.6725
1587,1.0,0.6923076923076923,10.0375
1588,1.0,0.717948717948718,12.6125
1589,1.0,0.7435897435897436,11.875
1590,1.0,0.7692307692307692,11.7
1591,1.0,0.7948717948717948,12.13
1592,1.0,0.8205128205128205,11.8
1593,1.0,0.8461538461538461,12.33
1594,1.0,0.8717948717948718,12.0375
1595,1.0,0.8974358974358974,11.2275
1596,1.0,0.923076923076923,12.435
1597,1.0,0.9487179487179487,11.7725
1598,1.0,0.9743589743589743,9.43
1599,1.0,1.0,11.3775
